SchoolId,SportId,PopularName,ProperName,NickName,Colors,LeaugeName,LeaugeId,HeadCoach,PrimaryColorCode,ImagePath,Classification,Record,Enrollment,City,State,Address1,Address2,Zip,Phone,Fax,VanityUrl,MapURL,WebSite,IsMiddleSchool,ClassificationCalculationSteps,ClassificationCalculationStepsHtml,SportSeasonId,EnrollmentData,TicketUrl,OldSchoolId,SchoolNameWithId,Lat,Lng,Closest_Field_1,Closest_Field_2,Closest_Field_3,Distance_1,Distance_2,Distance_3
3844,0,Corunna,Corunna HS,Cavaliers,Black & Gold,Flint Metro League,6914,,#003366,mhsaasize/1123.png,B,,521,Corunna,MI,417 E King St,,48817,(989) 743-3441,(989) 743-5901,corunna,"https://maps.google.com/maps?q=Corunna+417 E King St++Corunna, MI, 48817",https://www.corunna.k12.mi.us/domain/528,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 521.</td></tr><tr><td>9</td><td>63</td><td>60</td><td>123</td></tr><tr><td>10</td><td>75</td><td>60</td><td>135</td></tr><tr><td>11</td><td>63</td><td>60</td><td>123</td></tr><tr><td>12</td><td>69</td><td>71</td><td>140</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 63, 'GirlsCount': 60, 'CombinedCount': 123}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 75, 'GirlsCount': 60, 'CombinedCount': 135}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 63, 'GirlsCount': 60, 'CombinedCount': 123}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 69, 'GirlsCount': 71, 'CombinedCount': 140}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI4182,1123.0,Corunna (1123),42.9852703,-84.11300059999999,Corunna HS,Owosso HS,Durand HS - high school,0.16370566549253396,3.3102980835687217,8.103945461382088
3845,0,Fraser Arts Academy,Arts Academy in the Woods,,Gray & Green,,0,,#003366,,,,0,Fraser,MI,32101 Caroline,,48026,(586) 294-0391,(586) 294-0617,FraserArtsAcademy,"https://maps.google.com/maps?q=Fraser Arts Academy+32101 Caroline++Fraser, MI, 48026",,False,,,0,,,1127.0,Fraser Arts Academy (1127),42.5323649,-82.9518904,Fraser HS,Sterling Heights - Parkway Christian High School,Warren Woods Tower HS,1.3852493010071898,2.5510618811245416,2.5965041487616305
3846,0,Coleman,Coleman HS,Comets,Blue & White,Mid-State Activities Conference,6952,,#003366,1131.JPG,C,,196,Coleman,MI,4951 N Lewis Rd,,48618,(989) 465-6171,(989) 465-9222,coleman,"https://maps.google.com/maps?q=Coleman+4951 N Lewis Rd++Coleman, MI, 48618",http://www.colemanschools.net/,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 196.</td></tr><tr><td>9</td><td>25</td><td>31</td><td>56</td></tr><tr><td>10</td><td>21</td><td>28</td><td>49</td></tr><tr><td>11</td><td>21</td><td>22</td><td>43</td></tr><tr><td>12</td><td>23</td><td>25</td><td>48</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 25, 'GirlsCount': 31, 'CombinedCount': 56}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 21, 'GirlsCount': 28, 'CombinedCount': 49}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 21, 'GirlsCount': 22, 'CombinedCount': 43}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 23, 'GirlsCount': 25, 'CombinedCount': 48}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI4169,1131.0,Coleman (1131),43.7547842,-84.56856739999999,Coleman HS,Beaverton HS,Sanford Meridian HS,0.3371155075439042,9.265783000740416,10.296537153171968
3847,0,Detroit Westside Christian,Westside Christian Academy,Warriors,Black/Red/White,,0,,#003366,3847.jpg,,,0,Detroit,MI,9540 Bramell,,48239,(313) 255-5760,(313) 255-0809,westsidechristian,"https://maps.google.com/maps?q=Detroit Westside Christian+9540 Bramell++Detroit, MI, 48239",http://www.westsideca.org/,False,,,0,,,1140.0,Detroit Westside Christian (1140),42.3650517,-83.2626015,Redford Thurston HS,Garden City HS,Dearborn HS,2.3214078193314664,3.9515788760566557,4.068546941578316
3848,0,Richmond,Richmond HS,Blue Devils,Navy/White/Columbia Blue,Blue Water Area Conference,6898,,#003366,1148.JPG,B,,498,Richmond,MI,35320 Division Rd,,48062,(586) 727-3225,(586) 727-9072,richmond,"https://maps.google.com/maps?q=Richmond+35320 Division Rd++Richmond, MI, 48062",http://www.richmond.k12.mi.us,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 498.</td></tr><tr><td>9</td><td>77</td><td>63</td><td>140</td></tr><tr><td>10</td><td>71</td><td>58</td><td>129</td></tr><tr><td>11</td><td>63</td><td>55</td><td>118</td></tr><tr><td>12</td><td>62</td><td>47</td><td>109</td></tr><tr><td>Other programs draw</td><td>1</td><td>1</td><td>2</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 77, 'GirlsCount': 63, 'CombinedCount': 140}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 71, 'GirlsCount': 58, 'CombinedCount': 129}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 63, 'GirlsCount': 55, 'CombinedCount': 118}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 62, 'GirlsCount': 47, 'CombinedCount': 109}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 1, 'GirlsCount': 1, 'CombinedCount': 2}]",https://gofan.co/app/school/MI10064,1148.0,Richmond (1148),42.8075363,-82.7600484,Richmond High School,New Haven Merritt Academy HS,New Haven HS - high school,0.13020216438214072,4.961707497553813,5.860106105860387
3849,0,Vermontville Maple Valley,Maple Valley HS,Lions,Blue & White,,0,,#003366,mhsaasize/1156.png,C,,263,Vermontville,MI,11090 Nashville Hwy,,49096,(517) 852-9275,(517) 852-2283,maplevalley,"https://maps.google.com/maps?q=Vermontville Maple Valley+11090 Nashville Hwy++Vermontville, MI, 49096",www.mvs.k12.mi.us,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 263.</td></tr><tr><td>9</td><td>33</td><td>33</td><td>66</td></tr><tr><td>10</td><td>26</td><td>34</td><td>60</td></tr><tr><td>11</td><td>33</td><td>35</td><td>68</td></tr><tr><td>12</td><td>33</td><td>27</td><td>60</td></tr><tr><td>Other programs draw</td><td>5</td><td>4</td><td>9</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 33, 'GirlsCount': 33, 'CombinedCount': 66}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 26, 'GirlsCount': 34, 'CombinedCount': 60}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 33, 'GirlsCount': 35, 'CombinedCount': 68}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 33, 'GirlsCount': 27, 'CombinedCount': 60}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 5, 'GirlsCount': 4, 'CombinedCount': 9}]",https://gofan.co/app/school/MI4498,1156.0,Vermontville Maple Valley (1156),42.6117773,-85.05472259999999,Lake Odessa Lakewood HS,Charlotte High School,Hastings HS,10.519212197605482,10.75516306923404,12.573751017441586
3850,0,Hillsdale Academy,Hillsdale Academy,Colts,Navy & White,Southern Central Athletic Association,6980,,#003366,1165.png,D,,83,Hillsdale,MI,One Academy Ln,,49242,(517) 439-8644,(517) 607-2794,hillsdaleacademy,"https://maps.google.com/maps?q=Hillsdale Academy+One Academy Ln++Hillsdale, MI, 49242",https://academy.hillsdale.edu/,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 83.</td></tr><tr><td>9</td><td>14</td><td>10</td><td>24</td></tr><tr><td>10</td><td>15</td><td>12</td><td>27</td></tr><tr><td>11</td><td>6</td><td>12</td><td>18</td></tr><tr><td>12</td><td>8</td><td>6</td><td>14</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 14, 'GirlsCount': 10, 'CombinedCount': 24}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 15, 'GirlsCount': 12, 'CombinedCount': 27}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 6, 'GirlsCount': 12, 'CombinedCount': 18}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 8, 'GirlsCount': 6, 'CombinedCount': 14}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI69803,1165.0,Hillsdale Academy (1165),41.929146,-84.6242201,Hillsdale HS,Jonesville HS,Pittsford HS,1.1831615728775617,4.368894086398823,9.036508669047219
3851,0,Warren Cousino,Cousino HS,Patriots,Red/White/Blue,Macomb Area Conference,6940,,#003366,3851.JPG,A,,1214,Warren,MI,30333 Hoover Rd,,48093,(586) 698-4585,(586) 698-4603,cousino,"https://maps.google.com/maps?q=Warren Cousino+30333 Hoover Rd++Warren, MI, 48093",http://www.wcs.k12.mi.us/cousino/,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 1214.</td></tr><tr><td>9</td><td>125</td><td>149</td><td>274</td></tr><tr><td>10</td><td>177</td><td>187</td><td>364</td></tr><tr><td>11</td><td>128</td><td>150</td><td>278</td></tr><tr><td>12</td><td>141</td><td>155</td><td>296</td></tr><tr><td>Other programs draw</td><td>1</td><td>1</td><td>2</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 125, 'GirlsCount': 149, 'CombinedCount': 274}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 177, 'GirlsCount': 187, 'CombinedCount': 364}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 128, 'GirlsCount': 150, 'CombinedCount': 278}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 141, 'GirlsCount': 155, 'CombinedCount': 296}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 1, 'GirlsCount': 1, 'CombinedCount': 2}]",https://gofan.co/app/school/MI9925,1172.0,Warren Cousino (1172),42.517032,-83.0094768,Center Line HS,Warren Woods Tower HS,Warren Mott HS,2.0827977871707533,2.168421498891479,3.306812427861532
3852,0,Romulus Summit Academy North,Summit Academy North,Dragons,Teal & Black,Charter School Conference,6906,,#003366,3852.png,B,,603,Romulus,MI,18601 Middlebelt Rd,,48174,(734) 955-1730,(734) 955-2756,summitacademy,"https://maps.google.com/maps?q=Romulus Summit Academy North+18601 Middlebelt Rd++Romulus, MI, 48174",http://www.summitacademy.com,False,"['Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.']","<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 601.<br />* Students who are 19 years of age prior to Sept. 1 and in grades 9, 10 or 11 of the current school year, are subtracted from the count for classification purposes on the Enrollment Declaration Form.</td></tr><tr><td>9</td><td>86</td><td>63</td><td>149</td></tr><tr><td>10</td><td>77</td><td>87</td><td>164</td></tr><tr><td>11</td><td>85</td><td>63</td><td>148</td></tr><tr><td>12</td><td>68</td><td>74</td><td>142</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 86, 'GirlsCount': 63, 'CombinedCount': 149}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 77, 'GirlsCount': 87, 'CombinedCount': 164}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 85, 'GirlsCount': 63, 'CombinedCount': 148}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 68, 'GirlsCount': 74, 'CombinedCount': 142}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10100,1181.0,Romulus Summit Academy North (1181),42.169002,-83.3235742,Huron High School,New Boston Huron HS,Brownstone Woodhaven HS,3.2784475476918096,3.278499857428345,4.29503917157387
3853,0,Detroit Charlotte Forten Academy,Charlotte Forten Academy,,Blue & White,,0,,#003366,,,,0,Detroit,MI,5690 Cecil Ave,,48210,(313) 897-2203,(313) 897-2206,,"https://maps.google.com/maps?q=Detroit Charlotte Forten Academy+5690 Cecil Ave++Detroit, MI, 48210",,False,,,0,,,1189.0,Detroit Charlotte Forten Academy (1189),42.3381666,-83.13689450000001,Adams Butzel Complex - Detroit Communication Media Arts HS - maybe,Melvindale HS,Inter-City Baptist HS (Allen Park),4.34108370513734,4.912014851814363,5.654075356257476
3854,0,Walkerville,Walkerville HS,Wildcats,Red & White,West Michigan 'D' League,6994,,#003366,1197.jpg,D,,69,Walkerville,MI,145 E Lathrop St,,49459,(231) 873-4850,(231) 873-5615,walkerville,"https://maps.google.com/maps?q=Walkerville+145 E Lathrop St++Walkerville, MI, 49459",https://walkervillewildcats.com/,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 69.</td></tr><tr><td>9</td><td>10</td><td>7</td><td>17</td></tr><tr><td>10</td><td>10</td><td>9</td><td>19</td></tr><tr><td>11</td><td>10</td><td>9</td><td>19</td></tr><tr><td>12</td><td>7</td><td>7</td><td>14</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 10, 'GirlsCount': 7, 'CombinedCount': 17}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 10, 'GirlsCount': 9, 'CombinedCount': 19}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 10, 'GirlsCount': 9, 'CombinedCount': 19}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 7, 'GirlsCount': 7, 'CombinedCount': 14}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10276,1197.0,Walkerville (1197),43.7148743,-86.1227766,Hesperia HS,Hart HS,Shelby HS,11.293347241343472,12.554832234419052,13.74880548763081
3855,0,Madison Heights Madison,Madison HS,Eagles,Purple & Gold,Macomb Area Conference,6940,,#003366,mhsaasize/1206.png,C,,293,Madison Heights,MI,915 E 11 Mile,,48071,(248) 548-1800,(248) 548-9758,madisonheightsmadison,"https://maps.google.com/maps?q=Madison Heights Madison+915 E 11 Mile++Madison Heights, MI, 48071",http://www.madisonschools.k12.mi.us/high%20school.htm,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 293.</td></tr><tr><td>9</td><td>38</td><td>29</td><td>67</td></tr><tr><td>10</td><td>42</td><td>28</td><td>70</td></tr><tr><td>11</td><td>36</td><td>39</td><td>75</td></tr><tr><td>12</td><td>32</td><td>30</td><td>62</td></tr><tr><td>Other programs draw</td><td>13</td><td>6</td><td>19</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 38, 'GirlsCount': 29, 'CombinedCount': 67}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 42, 'GirlsCount': 28, 'CombinedCount': 70}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 36, 'GirlsCount': 39, 'CombinedCount': 75}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 32, 'GirlsCount': 30, 'CombinedCount': 62}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 13, 'GirlsCount': 6, 'CombinedCount': 19}]",https://gofan.co/app/school/MI10015,1206.0,Madison Heights Madison (1206),42.4918677,-83.0964427,Warren Mott HS,Hazel Park HS,Warren Fitzgerald HS,1.7518430895633277,1.7823465832196537,1.959803341625716
3856,0,Detroit West Village Academy,West Village Academy North,,,,0,,#003366,,,,0,Detroit,MI,,,48201,,,westvillageacademy,,,False,,,0,,,1209.0,Detroit West Village Academy (1209),42.348495,-83.0602998,Detroit Martin Luther King HS,Hamtramck High School,Adams Butzel Complex - Detroit Communication Media Arts HS - maybe,2.415897429109775,3.141697975770056,6.41962406035464
3857,0,Crystal Falls Forest Park,Forest Park HS,Trojans,Red & Black,,0,,#003366,mhsaasize/1214.png,D,,124,Crystal Falls,MI,801 Forest Pkwy,,49920,(906) 214-4695 ext. 322,(906) 875-4660,forestpark,"https://maps.google.com/maps?q=Crystal Falls Forest Park+801 Forest Pkwy++Crystal Falls, MI, 49920",http://www.fptrojans.org,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 124.</td></tr><tr><td>9</td><td>20</td><td>13</td><td>33</td></tr><tr><td>10</td><td>21</td><td>12</td><td>33</td></tr><tr><td>11</td><td>23</td><td>9</td><td>32</td></tr><tr><td>12</td><td>16</td><td>10</td><td>26</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 20, 'GirlsCount': 13, 'CombinedCount': 33}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 21, 'GirlsCount': 12, 'CombinedCount': 33}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 23, 'GirlsCount': 9, 'CombinedCount': 32}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 16, 'GirlsCount': 10, 'CombinedCount': 26}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI19254,1214.0,Crystal Falls Forest Park (1214),46.0963394,-88.33998849999999,Kingsford HS,Norway High School,L'Anse HS,23.76148854964479,30.344311615447673,45.95335167447773
3858,0,Harper Woods Chandler Park,Chandler Park Academy,Eagles,Navy Blue & White,Charter School Conference,6906,,#003366,,B,,705,Harper Woods,MI,20254 Kelly Rd,,48225,(313) 499-3010,(313) 499-3051,chandlerparkacademy,"https://maps.google.com/maps?q=Harper Woods Chandler Park+20254 Kelly Rd++Harper Woods, MI, 48225",http://www.chandlerparkacademy.net/schools/high-school.html,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 705.</td></tr><tr><td>9</td><td>122</td><td>108</td><td>230</td></tr><tr><td>10</td><td>87</td><td>116</td><td>203</td></tr><tr><td>11</td><td>79</td><td>85</td><td>164</td></tr><tr><td>12</td><td>49</td><td>59</td><td>108</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 122, 'GirlsCount': 108, 'CombinedCount': 230}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 87, 'GirlsCount': 116, 'CombinedCount': 203}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 79, 'GirlsCount': 85, 'CombinedCount': 164}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 49, 'GirlsCount': 59, 'CombinedCount': 108}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI69774,1218.0,Harper Woods Chandler Park (1218),42.4461609,-82.9417531,Harper Woods HSLittle League 2 - youth,Grosse Pointe Woods University Liggett School,Gross Pointe North High School,0.3396473694791187,2.510900491389897,2.6431591823329144
3859,0,Inkster Academy,Academy of Inkster,,Navy Blue & White,,0,,#003366,,,,0,Inkster,MI,28612 Avondale,,48141,(734) 641-1312,(734) 641-1317,,"https://maps.google.com/maps?q=Inkster Academy+28612 Avondale++Inkster, MI, 48141",,False,,,0,,,1220.0,Inkster Academy (1220),42.304644,-83.3231149,Garden City HS,Dearborn HS,Lutheran Westland HS,2.0000539045299095,2.9807854781778405,3.7585527500748213
3860,0,Grosse Pointe Woods University Liggett,University Liggett HS,Knights,Red & Navy,Catholic High School League,6901,,#003366,3860.jpg,C,,305,Grosse Pointe Woods,MI,1045 Cook Rd,,48236,(313) 884-4444,(313) 884-1775,liggett,"https://maps.google.com/maps?q=Grosse Pointe Woods University Liggett+1045 Cook Rd++Grosse Pointe Woods, MI, 48236",http://www.uls.org,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 305.</td></tr><tr><td>9</td><td>35</td><td>35</td><td>70</td></tr><tr><td>10</td><td>38</td><td>39</td><td>77</td></tr><tr><td>11</td><td>41</td><td>42</td><td>83</td></tr><tr><td>12</td><td>35</td><td>40</td><td>75</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 35, 'GirlsCount': 35, 'CombinedCount': 70}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 38, 'GirlsCount': 39, 'CombinedCount': 77}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 41, 'GirlsCount': 42, 'CombinedCount': 83}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 35, 'GirlsCount': 40, 'CombinedCount': 75}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI10107,1222.0,Grosse Pointe Woods University Liggett (1222),42.42430969999999,-82.9009852,Grosse Pointe Woods University Liggett School,Gross Pointe North High School,Detroit East English HS,0.12010503685492549,1.0694109838475752,1.870406031865109
3861,0,Saginaw Arts & Sciences Academy,Saginaw Arts & Sciences Academy,Dragons,Burgundy & Navy,,0,,#003366,3861.jpg,C,,207,Saginaw,MI,1903 Niagara,,48602,(989) 399-5500,(989) 399-5515,sasa,"https://maps.google.com/maps?q=Saginaw Arts & Sciences Academy+1903 Niagara++Saginaw, MI, 48602",http://www.sasa-academy.org,False,[],"<table class=""TabularData"" ><tbody><tr><th width=""55"">Grade</th><th width=""35"">Boys</th><th width=""35"">Girls</th><th width=""40"">Total</th><th></th></tr><tr><td colspan=""4""></td><td rowspan=""10"" class=""calculationColumn"">Classification size is 207.</td></tr><tr><td>9</td><td>26</td><td>35</td><td>61</td></tr><tr><td>10</td><td>26</td><td>32</td><td>58</td></tr><tr><td>11</td><td>20</td><td>22</td><td>42</td></tr><tr><td>12</td><td>20</td><td>26</td><td>46</td></tr><tr><td>Other programs draw</td><td>0</td><td>0</td><td>0</td></tr></tbody></table>",0,"[{'GradeDisplay': '9', 'GradeTypeCode': 9, 'BoysCount': 26, 'GirlsCount': 35, 'CombinedCount': 61}, {'GradeDisplay': '10', 'GradeTypeCode': 10, 'BoysCount': 26, 'GirlsCount': 32, 'CombinedCount': 58}, {'GradeDisplay': '11', 'GradeTypeCode': 11, 'BoysCount': 20, 'GirlsCount': 22, 'CombinedCount': 42}, {'GradeDisplay': '12', 'GradeTypeCode': 12, 'BoysCount': 20, 'GirlsCount': 26, 'CombinedCount': 46}, {'GradeDisplay': 'Other programs draw', 'GradeTypeCode': 20, 'BoysCount': 0, 'GirlsCount': 0, 'CombinedCount': 0}]",https://gofan.co/app/school/MI82748,1230.0,Saginaw Arts & Sciences Academy (1230),43.4327712,-83.9450445,Carrollton HS,Saginaw Arthur Hill HS,Saginaw Heritage HS,2.069993151881752,2.362442709579632,3.7497818783506087
