NCES School ID,State School ID,NCES District ID,State District ID,Low Grade,High Grade,School Name,District,County Name,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code,Locale,Charter,Magnet,Title I School,Title 1 School Wide,Students,Teachers,Student Teacher Ratio,Free Lunch,Reduced Lunch,Directly Certified
260027408003,MI-03902-09987,2600274,MI-03902,05,12,Outlook Academy Youth Home Campus,Outlook Academy,Allegan County,2243 33RD ST,ALLEGAN,MI,49010,9509,(269)512-7880,41,Rural: Fringe,Yes,No,No,†,10.00000,2.60000,3.8500000,7.00000,0.00000,–
262715000820,MI-19120-07726,2627150,MI-19120,KG,12,OvidElsie Comm EdAlt HS,Ovid-Elsie Area Schools,Shiawassee County,8989 EAST COLONY RD,ELSIE,MI,48831,9724,(989)834-2271,42,Rural: Distant,No,No,Yes,Yes,70.00000,22.51000,3.1100000,34.00000,3.00000,–
262715006325,MI-19120-05333,2627150,MI-19120,09,12,OvidElsie High School,Ovid-Elsie Area Schools,Clinton County,8989 EAST COLONY RD,ELSIE,MI,48831,9724,(989)834-2271,42,Rural: Distant,No,No,No,†,433.00000,24.61000,17.5900000,102.00000,21.00000,–
262718006327,MI-32090-05605,2627180,MI-32090,06,12,OwendaleGagetown JrSr High School,Owendale-Gagetown Area School District,Huron County,7166 EAST MAIN ST,OWENDALE,MI,48754,9601,(989)678-4141,43,Rural: Remote,No,No,Yes,Yes,86.00000,5.54000,15.5200000,66.00000,2.00000,–
262721006332,MI-78110-02924,2627210,MI-78110,09,12,Owosso High School,Owosso Public Schools,Shiawassee County,765 EAST NORTH ST,OWOSSO,MI,48867,1999,(989)723-8231,32,Town: Distant,No,No,Yes,Yes,858.00000,43.17000,19.8700000,434.00000,51.00000,–
262724008184,MI-63110-00382,2627240,MI-63110,09,12,Oxford Bridges High School,Oxford Community Schools,Oakland County,1420 E LAKEVILLE RD,OXFORD,MI,48371,5253,(248)969-1884,21,Suburb: Large,No,No,Yes,Yes,45.00000,3.99000,11.2800000,27.00000,0.00000,–
262724008586,MI-63110-02466,2627240,MI-63110,KG,12,Oxford Crossroads Day School,Oxford Community Schools,Oakland County,810 James Hunt Dr,Oxford,MI,48371,,(248)969-1812,21,Suburb: Large,No,No,No,†,48.00000,4.00000,12.0000000,29.00000,2.00000,–
262724006338,MI-63110-02437,2627240,MI-63110,09,12,Oxford High School,Oxford Community Schools,Oakland County,745 NORTH OXFORD RD,OXFORD,MI,48371,3715,(248)969-5100,21,Suburb: Large,No,No,No,†,1793.00000,84.02000,21.3400000,382.00000,40.00000,–
262724008274,MI-63110-00784,2627240,MI-63110,PK,12,Oxford Virtual Academy,Oxford Community Schools,Oakland County,168 S Washington St,Oxford,MI,48371,4665,(248)969-5021,21,Suburb: Large,No,No,Yes,No,1144.00000,73.88000,15.4800000,292.00000,23.00000,–
260006800474,MI-12901-08250,2600068,MI-12901,KG,12,Pansophia Academy,Pansophia Academy,Branch County,52 ABBOTT AVE,COLDWATER,MI,49036,1430,(517)279-4686,32,Town: Distant,Yes,No,Yes,Yes,402.00000,20.60000,19.5100000,353.00000,11.00000,–
262742006342,MI-39130-02938,2627420,MI-39130,08,12,Parchment High School,Parchment School District,Kalamazoo County,1916 EAST G AVE,KALAMAZOO,MI,49004,1705,(269)488-1100,22,Suburb: Midsize,No,No,Yes,Yes,471.00000,26.35000,17.8700000,202.00000,13.00000,–
262742001590,MI-39130-00201,2627420,MI-39130,09,12,Parchment Innovation Center,Parchment School District,Kalamazoo County,1125 EAST MOSEL AVE,KALAMAZOO,MI,49004,1042,(269)488-1470,22,Suburb: Midsize,No,No,Yes,Yes,54.00000,0.72000,75.0000000,40.00000,2.00000,–
260000107914,MI-84020-09226,2600001,MI-84020,09,12,Parnall Correctional Facility,Michigan Department of Corrections,Jackson County,1780 EAST PARNALL RD,JACKSON,MI,49201,7136,(517)780-6004,23,Suburb: Small,No,No,No,†,1.00000,0.00000,†,†,†,†
268096000990,MI-75000-01037,2680960,MI-75000,PK,12,Pathfinder Educational Center,St. Joseph County ISD,St. Joseph County,62445 SHIMMEL RD,CENTREVILLE,MI,49032,9527,(269)467-5409,42,Rural: Distant,No,No,No,†,67.00000,14.00000,4.7900000,56.00000,0.00000,–
261215004920,MI-14020-02193,2612150,MI-14020,09,12,Pathfinders Alternative Ed,Dowagiac Union School District,Cass County,243 SOUTH FRONT ST,DOWAGIAC,MI,49047,1738,(269)782-4471,31,Town: Fringe,No,No,Yes,Yes,46.00000,1.45000,31.7200000,39.00000,2.00000,–
268070000188,MI-47000-03613,2680700,MI-47000,PK,12,Pathway School,Livingston ESA,Livingston County,1429 WEST GRAND RIVER AVE,HOWELL,MI,48843,1916,(517)546-6240,22,Suburb: Midsize,No,No,No,†,57.00000,21.70000,2.6300000,20.00000,2.00000,–
260107608613,MI-82737-02396,2601076,MI-82737,07,12,Pathways Academy,Pathways Academy,Wayne County,11340 E JEFFERSON AVE,DETROIT,MI,48214,3331,(313)209-3803,11,City: Large,Yes,No,Yes,Yes,98.00000,3.00000,32.6700000,98.00000,0.00000,–
260282001180,MI-81010-08680,2602820,MI-81010,09,12,Pathways To Success Academic Campus,Ann Arbor Public Schools,Washtenaw County,2800 STONE SCHOOL RD,ANN ARBOR,MI,48104,7434,(734)997-1237,12,City: Midsize,No,No,Yes,Yes,211.00000,15.90000,13.2700000,128.00000,5.00000,–
262766006352,MI-80160-02980,2627660,MI-80160,09,12,Paw Paw High School,Paw Paw Public School District,Van Buren County,30609 EAST RED ARROW HWY,PAW PAW,MI,49079,8615,(269)415-5600,41,Rural: Fringe,No,No,No,†,684.00000,34.08000,20.0700000,226.00000,4.00000,–
262856008988,MI-82100-03928,2628560,MI-82100,09,12,PCCS Virtual High School Academy,Plymouth-Canton Community Schools,Wayne County,454 S HARVEY ST,PLYMOUTH,MI,48170,1717,(734)416-4929,21,Suburb: Large,No,No,No,†,0.00000,0.00000,†,–,–,–
261423001571,MI-03050-05790,2614230,MI-03050,09,12,Pearl AlternativeAdult Education School,Fennville Public Schools,Allegan County,4 MEMORIAL DR,FENNVILLE,MI,49408,9370,(269)722-3580,42,Rural: Distant,No,No,Yes,Yes,39.00000,0.80000,48.7500000,29.00000,1.00000,–
262769006354,MI-76180-05345,2627690,MI-76180,06,12,Peck JrSr High School,Peck Community School District,Sanilac County,222 EAST LAPEER ST,PECK,MI,48466,9655,(810)378-5501,42,Rural: Distant,No,No,Yes,Yes,202.00000,9.93000,20.3400000,98.00000,16.00000,–
262772006356,MI-24040-02994,2627720,MI-24040,06,12,Pellston MiddleHigh School,Pellston Public Schools,Emmet County,172 PARK ST,PELLSTON,MI,49769,9400,(231)539-8801,42,Rural: Distant,No,No,Yes,Yes,238.00000,16.38000,14.5300000,147.00000,0.00000,–
262781006362,MI-13120-03001,2627810,MI-13120,09,12,Pennfield Senior High School,Pennfield Schools,Calhoun County,8587 PENNFIELD RD,BATTLE CREEK,MI,49017,8159,(269)961-9770,41,Rural: Fringe,No,No,Yes,Yes,680.00000,30.60000,22.2200000,295.00000,33.00000,–
262784006363,MI-64070-03004,2627840,MI-64070,PK,12,Pentwater Public School,Pentwater Public School District,Oceana County,600 PARK ST,PENTWATER,MI,49449,9597,(231)869-4100,42,Rural: Distant,No,No,Yes,Yes,230.00000,18.35000,12.5300000,95.00000,15.00000,–
262790006365,MI-78080-03013,2627900,MI-78080,09,12,Perry High School,Perry Public Schools,Shiawassee County,2665 WEST BRITTON RD,PERRY,MI,48872,9604,(517)625-3104,31,Town: Fringe,No,No,Yes,No,333.00000,18.70000,17.8100000,118.00000,17.00000,–
261635000133,MI-25030-01452,2616350,MI-25030,PK,12,Perry Learning Center,Grand Blanc Community Schools,Genesee County,11920 SOUTH SAGINAW ST,GRAND BLANC,MI,48439,1402,(810)591-6077,21,Suburb: Large,No,No,Yes,Yes,526.00000,33.53000,15.6900000,248.00000,19.00000,–
260110304813,MI-82015-03015,2601103,MI-82015,09,12,Pershing High School,Detroit Public Schools Community District,Wayne County,18875 Ryan Road,Detroit,MI,48234,1917,(313)866-7700,11,City: Large,No,Yes,Yes,Yes,371.00000,22.10000,16.7900000,313.00000,3.00000,–
262793006372,MI-24070-03017,2627930,MI-24070,09,12,Petoskey High School,Public Schools of Petoskey,Emmet County,1500 HILL ST,PETOSKEY,MI,49770,2782,(231)348-2160,33,Town: Remote,No,Yes,No,†,959.00000,52.61000,18.2300000,255.00000,40.00000,–
262796006378,MI-19125-03021,2627960,MI-19125,06,12,PewamoWestphalia MiddleHigh School,Pewamo-Westphalia Community Schools,Clinton County,5101 SOUTH CLINTONIA RD,WESTPHALIA,MI,48894,9632,(989)587-5100,42,Rural: Distant,No,No,Yes,No,474.00000,21.38000,22.1700000,43.00000,19.00000,–
261995000047,MI-39010-04737,2619950,MI-39010,09,12,Phoenix Alternative High School,Kalamazoo Public Schools,Kalamazoo County,1411 Oakland Dr,Kalamazoo,MI,49008,,(269)337-0760,13,City: Small,No,No,Yes,Yes,164.00000,9.40000,17.4500000,131.00000,5.00000,–
260801008629,MI-55010-02357,2608010,MI-55010,09,12,Phoenix Alternative High School,Carney-Nadeau Public Schools,Menominee County,PO Box 395,Powers,MI,49874,,(906)497-5282,43,Rural: Remote,No,No,Yes,Yes,38.00000,3.24000,11.7300000,29.00000,3.00000,–
263660000045,MI-74130-07528,2636600,MI-74130,06,12,Phoenix Alternative School,Yale Public Schools,St. Clair County,247 SCHOOL DR,YALE,MI,48097,3364,(810)387-3231,42,Rural: Distant,No,No,Yes,Yes,17.00000,0.40000,42.5000000,9.00000,0.00000,–
262802006380,MI-17090-03024,2628020,MI-17090,PK,12,Pickford Public Schools,Pickford Public Schools,Chippewa County,PO Box 278,Pickford,MI,49774,0278,(906)647-4028,42,Rural: Distant,No,No,Yes,Yes,461.00000,29.22000,15.7800000,154.00000,11.00000,–
268012000111,MI-04000-00808,2680120,MI-04000,PK,12,Pied Piper School,Alpena-Montmorency-Alcona ESD,Alpena County,444 WILSON ST,ALPENA,MI,49707,1402,(989)356-1414,41,Rural: Fringe,No,No,No,†,35.00000,5.00000,7.0000000,24.00000,3.00000,–
262814006385,MI-47080-03038,2628140,MI-47080,09,12,Pinckney Community High School,Pinckney Community Schools,Livingston County,10255 DEXTER PINCKNEY RD,PINCKNEY,MI,48169,8918,(810)225-5500,41,Rural: Fringe,No,No,No,†,778.00000,37.03000,21.0100000,112.00000,12.00000,–
262817006391,MI-09090-03040,2628170,MI-09090,09,12,Pinconning High School,Pinconning Area Schools,Bay County,605 WEST 5TH ST,PINCONNING,MI,48650,8706,(989)308-0531,42,Rural: Distant,No,No,Yes,Yes,397.00000,17.54000,22.6300000,173.00000,38.00000,–
268062008875,MI-41000-03549,2680620,MI-41000,KG,12,Pine Grove Learning Center,Kent ISD,Kent County,2101 52ND ST SW,WYOMING,MI,49519,9613,(616)410-4900,21,Suburb: Large,No,No,No,†,79.00000,15.00000,5.2700000,28.00000,0.00000,–
262820006393,MI-67055-03047,2628200,MI-67055,08,12,Pine River Area High School,Pine River Area Schools,Osceola County,17445 PINE RIVER RD,LEROY,MI,49655,8366,(231)829-3841,43,Rural: Remote,No,No,No,†,433.00000,18.46000,23.4600000,188.00000,36.00000,–
262073008850,MI-63230-03351,2620730,MI-63230,KG,12,Pine Tree Center,Lake Orion Community Schools,Oakland County,590 PINE TREE RD,LAKE ORION,MI,48362,2547,(248)693-5470,21,Suburb: Large,No,No,Yes,Yes,45.00000,8.00000,5.6300000,14.00000,1.00000,–
268077001569,MI-54000-09040,2680770,MI-54000,01,12,Pineview Homes,Mecosta-Osceola ISD,Osceola County,3030 LONG LN,EVART,MI,49631,7218,(231)734-0401,43,Rural: Remote,No,No,No,†,13.00000,3.00000,4.3300000,7.00000,0.00000,–
260282004029,MI-81010-04882,2602820,MI-81010,09,12,Pioneer High School,Ann Arbor Public Schools,Washtenaw County,601 WEST STADIUM BLVD,ANN ARBOR,MI,48103,5812,(734)994-2120,12,City: Midsize,No,No,No,†,1868.00000,106.40000,17.5600000,343.00000,21.00000,–
261114008699,MI-76080-02755,2611140,MI-76080,06,12,Pioneer High School,Croswell-Lexington Community Schools,Sanilac County,15 S HOWARD AVE,CROSWELL,MI,48422,1381,(810)679-1060,42,Rural: Distant,No,No,Yes,Yes,52.00000,0.00000,†,33.00000,3.00000,–
263471000275,MI-79150-07857,2634710,MI-79150,06,12,Pioneer Work and Learn Center,Vassar Public Schools,Tuscola County,150 ENTERPRISE DR,VASSAR,MI,48768,9584,(989)823-9303,32,Town: Distant,No,No,No,†,68.00000,0.00000,†,65.00000,0.00000,–
262850006398,MI-30060-03061,2628500,MI-30060,06,12,Pittsford Area High School,Pittsford Area Schools,Hillsdale County,9304 HAMILTON RD,PITTSFORD,MI,49271,9856,(517)523-3481,42,Rural: Distant,No,No,Yes,Yes,208.00000,13.10000,15.8800000,150.00000,13.00000,–
262853006402,MI-03010-03065,2628530,MI-03010,09,12,Plainwell High School,Plainwell Community Schools,Allegan County,684 STARR RD,PLAINWELL,MI,49080,1692,(269)685-9554,31,Town: Fringe,No,No,No,†,766.00000,36.37000,21.0600000,208.00000,16.00000,–
262853009021,MI-03010-04019,2628530,MI-03010,KG,12,Plainwell Virtual School,Plainwell Community Schools,Allegan County,600 SCHOOL DR,PLAINWELL,MI,49080,1582,(269)873-4848,31,Town: Fringe,No,No,Yes,Yes,135.00000,7.23000,18.6700000,75.00000,3.00000,–
262856001464,MI-82100-08997,2628560,MI-82100,06,12,Plymouth High School,Plymouth-Canton Community Schools,Wayne County,8400 NORTH BECK RD,CANTON,MI,48187,1210,(734)582-5500,21,Suburb: Large,No,No,No,†,1976.00000,98.80000,20.0000000,335.00000,34.00000,–
260015600970,MI-63906-08433,2600156,MI-63906,KG,12,Pontiac Academy for Excellence,Pontiac Academy for Excellence,Oakland County,196 CESAR E CHAVEZ AVE,PONTIAC,MI,48342,1094,(248)745-9420,13,City: Small,Yes,Yes,Yes,Yes,543.00000,24.00000,22.6300000,473.00000,10.00000,–
262874006444,MI-63030-02756,2628740,MI-63030,09,12,Pontiac High School,Pontiac City School District,Oakland County,1051 ARLENE AVE,PONTIAC,MI,48340,2904,(248)451-7315,13,City: Small,No,No,Yes,Yes,972.00000,44.90000,21.6500000,703.00000,21.00000,–
262883006475,MI-74010-03092,2628830,MI-74010,09,12,Port Huron High School,Port Huron Area School District,St. Clair County,2215 COURT ST,PORT HURON,MI,48060,4937,(810)984-2611,23,Suburb: Small,No,No,Yes,Yes,1199.00000,53.03000,22.6100000,708.00000,34.00000,–
262883006473,MI-74010-03090,2628830,MI-74010,09,12,Port Huron Northern High School,Port Huron Area School District,St. Clair County,1799 KRAFFT RD,PORT HURON,MI,48060,8606,(810)984-2671,23,Suburb: Small,No,No,No,†,1193.00000,55.38000,21.5400000,432.00000,24.00000,–
262883002036,MI-74010-02640,2628830,MI-74010,10,12,Port Huron Schools Phoenix Academy,Port Huron Area School District,St. Clair County,1109 20TH STREET,PORT HURON,MI,48060,2011,(810)242-4558,23,Suburb: Small,No,No,Yes,Yes,104.00000,3.73000,27.8800000,82.00000,0.00000,–
262895006491,MI-39140-03095,2628950,MI-39140,09,12,Portage Central High School,Portage Public Schools,Kalamazoo County,8135 SOUTH WESTNEDGE AVE,PORTAGE,MI,49002,5433,(269)323-5200,13,City: Small,No,No,No,†,1424.00000,68.30000,20.8500000,197.00000,22.00000,–
262895001602,MI-39140-02561,2628950,MI-39140,09,12,Portage Community High School,Portage Public Schools,Kalamazoo County,1010 WEST MILHAM AVE,PORTAGE,MI,49024,1263,(269)323-6700,13,City: Small,No,No,Yes,Yes,134.00000,11.00000,12.1800000,81.00000,9.00000,–
262895006493,MI-39140-03097,2628950,MI-39140,09,12,Portage Northern High School,Portage Public Schools,Kalamazoo County,1000 IDAHO AVE,PORTAGE,MI,49024,1233,(616)323-5400,13,City: Small,No,No,Yes,No,1289.00000,60.08000,21.4500000,320.00000,31.00000,–
262912006497,MI-34110-03098,2629120,MI-34110,09,12,Portland High School,Portland Public Schools,Ionia County,1100 IONIA RD,PORTLAND,MI,48875,1035,(517)647-2981,32,Town: Distant,No,No,Yes,No,712.00000,33.34000,21.3600000,182.00000,25.00000,–
262913006501,MI-71060-04655,2629130,MI-71060,07,12,Posen Consolidated High School,Posen Consolidated School District No. 9,Presque Isle County,PO Box 187,Posen,MI,49776,0187,(989)766-2471,43,Rural: Remote,No,No,Yes,Yes,108.00000,7.83000,13.7900000,46.00000,9.00000,–
262916006504,MI-23090-03112,2629160,MI-23090,09,12,Potterville High School,Potterville Public Schools,Eaton County,422 NORTH HIGH ST,POTTERVILLE,MI,48876,9605,(517)645-7609,41,Rural: Fringe,No,Yes,Yes,Yes,243.00000,11.90000,20.4200000,93.00000,13.00000,–
260113209015,MI-41931-04052,2601132,MI-41931,KG,12,PrepNet Virtual Academy,PrepNet Virtual Academy,Kent County,3834 52ND ST SE,KENTWOOD,MI,49512,9637,(616)929-1326,13,City: Small,Yes,No,No,†,0.00000,0.00000,†,–,–,–
260113208965,MI-41931-03868,2601132,MI-41931,KG,12,PrepNet Virtual Academy,PrepNet Virtual Academy,Kent County,3850 BROADMOOR AVE SE,GRAND RAPIDS,MI,49512,3975,(616)222-1700,13,City: Small,Yes,No,Yes,Yes,1365.00000,50.64000,26.9500000,996.00000,45.00000,–
260026901409,MI-71902-08867,2600269,MI-71902,09,12,Presque Isle Academy,Presque Isle Academy,Presque Isle County,20830 Cedar Street,ONAWAY,MI,49765,,(989)733-6708,43,Rural: Remote,Yes,Yes,Yes,No,30.00000,0.80000,37.5000000,27.00000,0.00000,–
268099000277,MI-81000-07871,2680990,MI-81000,KG,12,Progress Park,Washtenaw ISD,Washtenaw County,3980 RESEARCH PARK DR,ANN ARBOR,MI,48108,2220,(734)994-3340,12,City: Midsize,No,No,No,†,25.00000,6.70000,3.7300000,13.00000,0.00000,–
268052008522,MI-33000-01722,2680520,MI-33000,09,12,Project SEARCH,Ingham ISD,Ingham County,2630 WEST HOWELL RD,MASON,MI,48854,9392,(517)244-1263,13,City: Small,No,No,No,†,7.00000,1.00000,7.0000000,†,†,†
262568001770,MI-44090-09430,2625680,MI-44090,09,12,Quest High School,North Branch Area Schools,Lapeer County,PO Box 3620,North Branch,MI,48461,,(810)688-7581,42,Rural: Distant,No,No,Yes,Yes,68.00000,2.00000,34.0000000,51.00000,0.00000,–
261515005192,MI-62040-00576,2615150,MI-62040,06,12,Quest High School,Fremont Public School District,Newaygo County,350 CEDAR ST,FREMONT,MI,49412,1579,(231)924-2350,41,Rural: Fringe,No,No,Yes,Yes,116.00000,4.80000,24.1700000,93.00000,8.00000,–
262925006511,MI-12040-03135,2629250,MI-12040,07,12,Quincy High School,Quincy Community Schools,Branch County,18 COLFAX ST,QUINCY,MI,49082,1100,(517)639-9245,32,Town: Distant,No,No,No,†,373.00000,16.00000,23.3100000,121.00000,14.00000,–
261455008919,MI-25120-03653,2614550,MI-25120,09,12,Raider Virtual Academy,Flushing Community Schools,Genesee County,5039 DELAND RD,FLUSHING,MI,48433,1307,(810)591-1187,21,Suburb: Large,No,No,Yes,Yes,88.00000,1.08000,81.4800000,47.00000,3.00000,–
260110300748,MI-82015-02465,2601103,MI-82015,09,12,Randolph Career and Technical Center,Detroit Public Schools Community District,Wayne County,17101 HUBBELL ST,DETROIT,MI,48235,3942,(313)494-7100,11,City: Large,No,No,No,†,1.00000,9.00000,0.1100000,†,†,†
262937006516,MI-61210-03155,2629370,MI-61210,09,12,Ravenna High School,Ravenna Public Schools,Muskegon County,2766 SOUTH RAVENNA RD,RAVENNA,MI,49451,9193,(231)853-2218,42,Rural: Distant,No,No,Yes,Yes,335.00000,16.10000,20.8100000,118.00000,24.00000,–
262940006520,MI-30070-03159,2629400,MI-30070,07,12,Reading High School,Reading Community Schools,Hillsdale County,PO Box 330,READING,MI,49274,,(517)283-2142,42,Rural: Distant,No,Yes,Yes,Yes,311.00000,18.06000,17.2200000,124.00000,23.00000,–
262946006525,MI-82110-03167,2629460,MI-82110,09,12,Redford Union High School,Redford Union Schools District No. 1,Wayne County,17711 Kinloch,Redford,MI,48240,2246,(313)242-4200,21,Suburb: Large,No,No,Yes,Yes,723.00000,29.40000,24.5900000,496.00000,19.00000,–
262946008900,MI-82110-03494,2629460,MI-82110,06,12,Redford Union Virtual Learning,Redford Union Schools District No. 1,Wayne County,17715 BRADY,REDFORD,MI,48240,2117,(313)242-3700,21,Suburb: Large,No,No,Yes,Yes,78.00000,0.00000,†,63.00000,2.00000,–
262949006534,MI-67060-03171,2629490,MI-67060,09,12,Reed City High School,Reed City Area Public Schools,Osceola County,225 WEST CHURCH AVE,REED CITY,MI,49677,1367,(231)832-2224,42,Rural: Distant,No,No,No,†,439.00000,21.60000,20.3200000,170.00000,17.00000,–
262952006536,MI-79110-03173,2629520,MI-79110,09,12,Reese High School,Reese Public Schools,Tuscola County,PO Box 389,Reese,MI,48757,0389,(989)868-4191,42,Rural: Distant,No,No,Yes,No,275.00000,17.30000,15.9000000,92.00000,14.00000,–
262954006544,MI-61220-03175,2629540,MI-61220,09,12,ReethsPuffer High School,Reeths-Puffer Schools,Muskegon County,1545 N ROBERTS RD,MUSKEGON,MI,49445,1548,(231)744-1647,22,Suburb: Midsize,No,No,Yes,Yes,1166.00000,56.65000,20.5800000,502.00000,78.00000,–
260098208243,MI-23902-00673,2600982,MI-23902,09,12,Relevant Academy of Eaton County,Relevant Academy of Eaton County,Eaton County,220 LAMSON ST,GRAND LEDGE,MI,48837,1760,(517)925-5450,21,Suburb: Large,Yes,No,Yes,Yes,62.00000,3.64000,17.0300000,40.00000,4.00000,–
260990001554,MI-63190-09010,2609900,MI-63190,09,12,Renaissance Alternative High School,Clarkston Community School District,Oakland County,6558 WALDON RD,CLARKSTON,MI,48346,2469,(248)623-8060,21,Suburb: Large,No,No,Yes,Yes,166.00000,16.71000,9.9300000,81.00000,5.00000,–
262853000793,MI-03010-08016,2628530,MI-03010,09,12,Renaissance High School,Plainwell Community Schools,Allegan County,798 E BRIDGE ST,PLAINWELL,MI,49080,1857,(269)685-1573,31,Town: Fringe,No,No,Yes,Yes,75.00000,3.90000,19.2300000,45.00000,4.00000,–
260110304906,MI-82015-06971,2601103,MI-82015,09,12,Renaissance High School,Detroit Public Schools Community District,Wayne County,6565 WEST OUTER DR,DETROIT,MI,48235,2723,(313)416-4600,11,City: Large,No,No,Yes,Yes,1093.00000,59.40000,18.4000000,555.00000,23.00000,–
260990008777,MI-63190-03109,2609900,MI-63190,KG,12,Renaissance Virtual School,Clarkston Community School District,Oakland County,6558 Waldon Rd,Clarkston,MI,48346,,(248)623-5440,21,Suburb: Large,No,No,No,†,877.00000,3.26000,269.0200000,127.00000,7.00000,–
262958006548,MI-52110-03182,2629580,MI-52110,PK,12,RepublicMichigamme School,Republic-Michigamme Schools,Marquette County,227 MAPLE ST,REPUBLIC,MI,49879,9261,(906)376-2277,43,Rural: Remote,No,No,Yes,Yes,86.00000,10.68000,8.0500000,46.00000,7.00000,–
262994006579,MI-63260-06399,2629940,MI-63260,06,12,Reuther Middle School,Rochester Community School District,Oakland County,1430 EAST AUBURN RD,ROCHESTER HILLS,MI,48307,5410,(248)726-4700,21,Suburb: Large,No,No,Yes,No,635.00000,32.40000,19.6000000,174.00000,8.00000,–
262967006549,MI-50180-03193,2629670,MI-50180,09,12,Richmond Community High School,Richmond Community Schools,Macomb County,35320 DIVISION RD,RICHMOND,MI,48062,1378,(586)727-3225,31,Town: Fringe,No,No,No,†,505.00000,25.59000,19.7300000,128.00000,15.00000,–
262976008952,MI-82120-03667,2629760,MI-82120,05,12,River Rouge Alternative Virtual Academy,River Rouge School District of the City of,Wayne County,1460 COOLIDGE HWY,RIVER ROUGE,MI,48218,1118,(800)297-2119,21,Suburb: Large,No,No,Yes,Yes,139.00000,0.00000,†,110.00000,3.00000,–
262976006555,MI-82120-03208,2629760,MI-82120,09,12,River Rouge High School,River Rouge School District of the City of,Wayne County,1460 W Coolidge Hwy,River Rouge,MI,48218,1118,(313)297-9600,21,Suburb: Large,No,No,Yes,Yes,1062.00000,36.60000,29.0200000,862.00000,22.00000,–
263003000905,MI-41210-08576,2630030,MI-41210,09,12,River Valley Academy,Rockford Public Schools,Kent County,350 NORTH MAIN ST,ROCKFORD,MI,49341,1020,(616)863-6324,21,Suburb: Large,No,No,Yes,Yes,58.00000,6.35000,9.1300000,27.00000,3.00000,–
262979006559,MI-11033-03740,2629790,MI-11033,06,12,River Valley MiddleHigh School,River Valley School District,Berrien County,15480 THREE OAKS RD,THREE OAKS,MI,49128,9545,(269)756-9541,42,Rural: Distant,No,No,Yes,Yes,287.00000,20.00000,14.3500000,129.00000,14.00000,–
261230001389,MI-58050-08848,2612300,MI-58050,08,12,Riverside Academy,Dundee Community Schools,Monroe County,445 TOLEDO ST,DUNDEE,MI,48131,1248,(734)529-3916,31,Town: Fringe,No,No,Yes,Yes,62.00000,1.56000,39.7400000,43.00000,1.00000,–
260029101941,MI-82975-09604,2600291,MI-82975,06,12,Riverside Academy West Campus,Riverside Academy,Wayne County,6409 SCHAEFER RD,DEARBORN,MI,48126,2212,(313)624-3600,12,City: Midsize,Yes,No,Yes,Yes,439.00000,27.75000,15.8200000,439.00000,0.00000,–
262991006564,MI-82400-03222,2629910,MI-82400,09,12,Riverview Community High School,Riverview Community School District,Wayne County,12431 LONGSDORF ST,RIVERVIEW,MI,48193,4202,(734)285-7361,21,Suburb: Large,No,No,No,†,854.00000,36.06000,23.6800000,294.00000,17.00000,–
261242001412,MI-74050-08924,2612420,MI-74050,09,12,Riverview East High School,East China School District,St. Clair County,6373 KING RD,MARINE CITY,MI,48039,1406,(810)676-1280,23,Suburb: Small,No,Yes,Yes,Yes,60.00000,2.39000,25.1000000,30.00000,3.00000,–
262991008829,MI-82400-03268,2629910,MI-82400,KG,12,Riverview Virtual Academy,Riverview Community School District,Wayne County,12431 LONGSDORF ST,Riverview,MI,48193,4202,(734)285-1693,21,Suburb: Large,No,No,Yes,Yes,234.00000,10.73000,21.8100000,146.00000,3.00000,–
261164004621,MI-82240-03238,2611640,MI-82240,09,12,Robichaud Senior High School,Westwood Community School District,Wayne County,3601 JANET ST,DEARBORN HEIGHTS,MI,48125,1153,(313)565-8851,21,Suburb: Large,No,No,Yes,Yes,338.00000,23.80000,14.2000000,286.00000,4.00000,–
262994006577,MI-63260-05819,2629940,MI-63260,07,12,Rochester Adams High School,Rochester Community School District,Oakland County,3200 WEST TIENKEN RD,ROCHESTER HILLS,MI,48306,3734,(248)726-5200,21,Suburb: Large,No,No,No,†,1522.00000,65.84000,23.1200000,101.00000,7.00000,–
262994009024,MI-63260-04046,2629940,MI-63260,KG,12,Rochester Community Schools Virtual Campus,Rochester Community School District,Oakland County,1440 JOHN R RD,ROCHESTER HLS,MI,48307,5700,(248)726-5916,21,Suburb: Large,No,Yes,No,†,469.00000,26.40000,17.7700000,72.00000,4.00000,–
262994006573,MI-63260-03242,2629940,MI-63260,07,12,Rochester High School,Rochester Community School District,Oakland County,180 SOUTH LIVERNOIS RD,ROCHESTER HILLS,MI,48307,1840,(248)726-5400,21,Suburb: Large,No,No,Yes,No,1712.00000,78.14000,21.9100000,360.00000,34.00000,–
263003006588,MI-41210-03246,2630030,MI-41210,09,12,Rockford High School,Rockford Public Schools,Kent County,4100 KROES ST NE,ROCKFORD,MI,49341,9295,(616)863-6030,21,Suburb: Large,No,No,No,†,1818.00000,102.36000,17.7600000,193.00000,14.00000,–
263003006592,MI-41210-06412,2630030,MI-41210,09,12,Rockford HS Freshman Center,Rockford Public Schools,Kent County,4500 KROES ST NE,ROCKFORD,MI,49341,9641,(616)863-6348,21,Suburb: Large,No,No,No,†,606.00000,37.03000,16.3700000,92.00000,11.00000,–
